Time(s),Acceleration
39.910000000000004,0.0
39.92,0.0
39.93,0.0
39.94,0.0
39.95,0.0
39.96,0.0
39.97,0.0
39.980000000000004,0.0
39.99,0.0
40.0,0.0
40.01,0.0
40.02,0.0
40.03,0.0
40.04,0.0
40.050000000000004,0.0
40.06,0.0
40.07,0.0
40.08,0.0
40.09,0.0
40.1,0.0
40.11,0.0
40.12,0.0
40.13,0.0
40.14,0.0
40.15,0.0
40.160000000000004,0.0
40.17,0.0
40.18,0.0
40.19,0.0
40.2,0.0
40.21,0.0
40.22,0.0
40.230000000000004,0.0
40.24,0.0
40.25,0.0
40.26,0.0
40.27,0.0
40.28,0.0
40.29,0.0
40.300000000000004,0.0
40.31,0.0
40.32,0.0
40.33,0.0
40.34,0.0
40.35,0.0
40.36,0.0
40.37,0.0
40.38,0.0
40.39,0.0
40.4,0.0
40.410000000000004,0.0
40.42,0.0
40.43,0.0
40.44,0.0
40.45,0.0
40.46,0.0
40.47,0.0
40.480000000000004,0.0
40.49,0.0
40.5,0.0
40.51,0.0
40.52,0.0
40.53,0.0
40.54,0.0
40.550000000000004,0.0
40.56,0.0
40.57,0.0
40.58,0.0
40.59,0.0
40.6,0.0
40.61,0.0
40.62,0.0
40.63,0.0
40.64,0.0
40.65,0.0
40.660000000000004,0.0
40.67,0.0
40.68,0.0
40.69,0.0
40.7,0.0
40.71,0.0
40.72,0.0
40.730000000000004,0.0
40.74,0.0
40.75,0.0
40.76,0.0
40.77,0.0
40.78,0.0
40.79,0.0
40.800000000000004,0.0
40.81,0.0
40.82,0.0
40.83,0.0
40.84,0.0
40.85,0.0
40.86,0.0
40.87,0.0
40.88,0.0
40.89,0.0
40.9,0.0
40.910000000000004,0.0
40.92,0.0
40.93,0.0
40.94,0.0
40.95,0.0
40.96,0.0
40.97,0.0
40.980000000000004,0.0
40.99,0.0
41.0,0.0
41.01,0.0
41.02,0.0
41.03,0.0
41.04,0.0
41.050000000000004,0.0
41.06,0.0
41.07,0.0
41.08,0.0
41.09,0.0
41.1,0.0
41.11,0.0
41.12,0.0
41.13,0.0
41.14,0.0
41.15,0.0
41.160000000000004,0.0
41.17,0.0
41.18,0.0
41.19,0.0
41.2,0.0
41.21,0.0
41.22,0.0
41.230000000000004,0.0
41.24,0.0
41.25,0.0
41.26,0.0
41.27,0.0
41.28,0.0
41.29,0.0
41.300000000000004,0.0
41.31,0.0
41.32,0.0
41.33,0.0
41.34,0.0
41.35,0.0
41.36,0.0
41.37,0.0
41.38,0.0
41.39,0.0
41.4,0.0
41.410000000000004,0.0
41.42,0.0
41.43,0.0
41.44,0.0
41.45,0.0
41.46,0.0
41.47,0.0
41.480000000000004,0.0
41.49,0.0
41.5,0.0
41.51,0.0
41.52,0.0
41.53,0.0
41.54,0.0
41.550000000000004,0.0
41.56,0.0
41.57,0.0
41.58,0.0
41.59,0.0
41.6,0.0
41.61,0.0
41.62,0.0
41.63,0.0
41.64,0.0
41.65,0.0
41.660000000000004,0.0
41.67,0.0
41.68,0.0
41.69,0.0
41.7,0.0
41.71,0.0
41.72,0.0
41.730000000000004,0.0
41.74,0.0
41.75,0.0
41.76,0.0
41.77,0.0
41.78,0.0
41.79,0.0
41.800000000000004,0.0
41.81,0.0
41.82,0.0
41.83,0.0
41.84,0.0
41.85,0.0
41.86,0.0
41.87,0.0
41.88,0.0
41.89,0.0
41.9,0.0
41.910000000000004,0.0
41.92,0.0
41.93,0.0
41.94,0.0
41.95,0.0
41.96,0.0
41.97,0.0
41.980000000000004,0.0
41.99,0.0
42.0,0.0
42.01,0.0
42.02,0.0
42.03,0.0
42.04,0.0
42.050000000000004,0.0
42.06,0.0
42.07,0.0
42.08,0.0
42.09,0.0
42.1,0.0
42.11,0.0
42.12,0.0
42.13,0.0
42.14,0.0
42.15,0.0
42.160000000000004,0.0
42.17,0.0
42.18,0.0
42.19,0.0
42.2,0.0
42.21,0.0
42.22,0.0
42.230000000000004,0.0
42.24,0.0
42.25,0.0
42.26,0.0
42.27,0.0
42.28,0.0
42.29,0.0
42.300000000000004,0.0
42.31,0.0
42.32,0.0
42.33,0.0
42.34,0.0
42.35,0.0
42.36,0.0
42.37,0.0
42.38,0.0
42.39,0.0
42.4,0.0
42.410000000000004,0.0
42.42,0.0
42.43,0.0
42.44,0.0
42.45,0.0
42.46,0.0
42.47,0.0
42.480000000000004,0.0
42.49,0.0
42.5,0.0
42.51,0.0
42.52,0.0
42.53,0.0
42.54,0.0
42.550000000000004,0.0
42.56,0.0
42.57,0.0
42.58,0.0
42.59,0.0
42.6,0.0
42.61,0.0
42.62,0.0
42.63,0.0
42.64,0.0
42.65,0.0
42.660000000000004,0.0
42.67,0.0
42.68,0.0
42.69,0.0
42.7,0.0
42.71,0.0
42.72,0.0
42.730000000000004,0.0
42.74,0.0
42.75,0.0
42.76,0.0
42.77,0.0
42.78,0.0
42.79,0.0
42.800000000000004,0.0
42.81,0.0
42.82,0.0
42.83,0.0
42.84,0.0
42.85,0.0
42.86,0.0
42.87,0.0
42.88,0.0
42.89,0.0
42.9,0.0
42.910000000000004,0.0
42.92,0.0
42.93,0.0
42.94,0.0
42.95,0.0
42.96,0.0
42.97,0.0
42.980000000000004,0.0
42.99,0.0
43.0,0.0
43.01,0.0
43.02,0.0
43.03,0.0
43.04,0.0
43.050000000000004,0.0
43.06,0.0
43.07,0.0
43.08,0.0
43.09,0.0
43.1,0.0
43.11,0.0
43.12,0.0
43.13,0.0
43.14,0.0
43.15,0.0
43.160000000000004,0.0
43.17,0.0
43.18,0.0
43.19,0.0
43.2,0.0
43.21,0.0
43.22,0.0
43.230000000000004,0.0
43.24,0.0
43.25,0.0
43.26,0.0
43.27,0.0
43.28,0.0
43.29,0.0
43.300000000000004,0.0
43.31,0.0
43.32,0.0
43.33,0.0
43.34,0.0
43.35,0.0
43.36,0.0
43.37,0.0
43.38,0.0
43.39,0.0
43.4,0.0
43.410000000000004,0.0
43.42,0.0
43.43,0.0
43.44,0.0
43.45,0.0
43.46,0.0
43.47,0.0
43.480000000000004,0.0
43.49,0.0
43.5,0.0
43.51,0.0
43.52,0.0
43.53,0.0
43.54,0.0
43.550000000000004,0.0
43.56,0.0
43.57,0.0
43.58,0.0
43.59,0.0
43.6,0.0
43.61,0.0
43.62,0.0
43.63,0.0
43.64,0.0
43.65,0.0
43.660000000000004,0.0
43.67,0.0
43.68,0.0
43.69,0.0
43.7,0.0
43.71,0.0
43.72,0.0
43.730000000000004,0.0
43.74,0.0
43.75,0.0
43.76,0.0
43.77,0.0
43.78,0.0
43.79,0.0
43.800000000000004,0.0
43.81,0.0
43.82,0.0
43.83,0.0
43.84,0.0
43.85,0.0
43.86,0.0
43.87,0.0
43.88,0.0
43.89,0.0
43.9,0.0
43.910000000000004,0.0
43.92,0.0
43.93,0.0
43.94,0.0
43.95,0.0
43.96,0.0
43.97,0.0
43.980000000000004,0.0
43.99,0.0
44.0,0.0
44.01,0.0
44.02,0.0
44.03,0.0
44.04,0.0
44.050000000000004,0.0
44.06,0.0
44.07,0.0
44.08,0.0
44.09,0.0
44.1,0.0
44.11,0.0
44.12,0.0
44.13,0.0
44.14,0.0
44.15,0.0
44.160000000000004,0.0
44.17,0.0
44.18,0.0
44.19,0.0
44.2,0.0
44.21,0.0
44.22,0.0
44.230000000000004,0.0
44.24,0.0
44.25,0.0
44.26,0.0
44.27,0.0
44.28,0.0
44.29,0.0
44.300000000000004,0.0
44.31,0.0
44.32,0.0
44.33,0.0
44.34,0.0
44.35,0.0
44.36,0.0
44.37,0.0
44.38,0.0
44.39,0.0
44.4,0.0
44.410000000000004,0.0
44.42,0.0
44.43,0.0
44.44,0.0
44.45,0.0
44.46,0.0
44.47,0.0
44.480000000000004,0.0
44.49,0.0
44.5,0.0
44.51,0.0
44.52,0.0
44.53,0.0
44.54,0.0
44.550000000000004,0.0
44.56,0.0
44.57,0.0
44.58,0.0
44.59,0.0
44.6,0.0
44.61,0.0
44.62,0.0
44.63,0.0
44.64,0.0
44.65,0.0
44.660000000000004,0.0
44.67,0.0
44.68,0.0
44.69,0.0
44.7,0.0
44.71,0.0
44.72,0.0
44.730000000000004,0.0
44.74,0.0
44.75,0.0
44.76,0.0
44.77,0.0
44.78,0.0
44.79,0.0
44.800000000000004,0.0
44.81,0.0
44.82,0.0
44.83,0.0
44.84,0.0
44.85,0.0
44.86,0.0
44.87,0.0
44.88,0.0
44.89,0.0
44.9,0.0
44.910000000000004,0.0
44.92,0.0
44.93,0.0
44.94,0.0
44.95,0.0
44.96,0.0
44.97,0.0
44.980000000000004,0.0
44.99,0.0
45.0,0.0
45.01,0.0
45.02,0.0
45.03,0.0
45.04,0.0
45.050000000000004,0.0
45.06,0.0
45.07,0.0
45.08,0.0
45.09,0.0
45.1,0.0
45.11,0.0
45.12,0.0
45.13,0.0
45.14,0.0
45.15,0.0
45.160000000000004,0.0
45.17,0.0
45.18,0.0
45.19,0.0
45.2,0.0
45.21,0.0
45.22,0.0
45.230000000000004,0.0
45.24,0.0
45.25,0.0
45.26,0.0
45.27,0.0
45.28,0.0
45.29,0.0
45.300000000000004,0.0
45.31,0.0
45.32,0.0
45.33,0.0
45.34,0.0
45.35,0.0
45.36,0.0
45.37,0.0
45.38,0.0
45.39,0.0
45.4,0.0
45.410000000000004,0.0
45.42,0.0
45.43,0.0
45.44,0.0
45.45,0.0
45.46,0.0
45.47,0.0
45.480000000000004,0.0
45.49,0.0
45.5,0.0
45.51,0.0
45.52,0.0
45.53,0.0
45.54,0.0
45.550000000000004,0.0
45.56,0.0
45.57,0.0
45.58,0.0
45.59,0.0
45.6,0.0
45.61,0.0
45.62,0.0
45.63,0.0
45.64,0.0
45.65,0.0
45.660000000000004,0.0
45.67,0.0
45.68,0.0
45.69,0.0
45.7,0.0
45.71,0.0
45.72,0.0
45.730000000000004,0.0
45.74,0.0
45.75,0.0
45.76,0.0
45.77,0.0
45.78,0.0
45.79,0.0
45.800000000000004,0.0
45.81,0.0
45.82,0.0
45.83,0.0
45.84,0.0
45.85,0.0
45.86,0.0
45.87,0.0
45.88,0.0
45.89,0.0
45.9,0.0
45.910000000000004,0.0
45.92,0.0
45.93,0.0
45.94,0.0
45.95,0.0
45.96,0.0
45.97,0.0
45.980000000000004,0.0
45.99,0.0
46.0,0.0
46.01,0.0
46.02,0.0
46.03,0.0
46.04,0.0
46.050000000000004,0.0
46.06,0.0
46.07,0.0
46.08,0.0
46.09,0.0
46.1,0.0
46.11,0.0
46.12,0.0
46.13,0.0
46.14,0.0
46.15,0.0
46.160000000000004,0.0
46.17,0.0
46.18,0.0
46.19,0.0
46.2,0.0
46.21,0.0
46.22,0.0
46.230000000000004,0.0
46.24,0.0
46.25,0.0
46.26,0.0
46.27,0.0
46.28,0.0
46.29,0.0
46.300000000000004,0.0
46.31,0.0
46.32,0.0
46.33,0.0
46.34,0.0
46.35,0.0
46.36,0.0
46.37,0.0
46.38,0.0
46.39,0.0
46.4,0.0
46.410000000000004,0.0
46.42,0.0
46.43,0.0
46.44,0.0
46.45,0.0
46.46,0.0
46.47,0.0
46.480000000000004,0.0
46.49,0.0
46.5,0.0
46.51,0.0
46.52,0.0
46.53,0.0
46.54,0.0
46.550000000000004,0.0
46.56,0.0
46.57,0.0
46.58,0.0
46.59,0.0
46.6,0.0
46.61,0.0
46.62,0.0
46.63,0.0
46.64,0.0
46.65,0.0
46.660000000000004,0.0
46.67,0.0
46.68,0.0
46.69,0.0
46.7,0.0
46.71,0.0
46.72,0.0
46.730000000000004,0.0
46.74,0.0
46.75,0.0
46.76,0.0
46.77,0.0
46.78,0.0
46.79,0.0
46.800000000000004,0.0
46.81,0.0
46.82,0.0
46.83,0.0
46.84,0.0
46.85,0.0
46.86,0.0
46.87,0.0
46.88,0.0
46.89,0.0
46.9,0.0
46.910000000000004,0.0
46.92,0.0
46.93,0.0
46.94,0.0
46.95,0.0
46.96,0.0
46.97,0.0
46.980000000000004,0.0
46.99,0.0
47.0,0.0
47.01,0.0
47.02,0.0
47.03,0.0
47.04,0.0
47.050000000000004,0.0
47.06,0.0
47.07,0.0
47.08,0.0
47.09,0.0
47.1,0.0
47.11,0.0
47.12,0.0
47.13,0.0
47.14,0.0
47.15,0.0
47.160000000000004,0.0
47.17,0.0
47.18,0.0
47.19,0.0
47.2,0.0
47.21,0.0
47.22,0.0
47.230000000000004,0.0
47.24,0.0
47.25,0.0
47.26,0.0
47.27,0.0
47.28,0.0
47.29,0.0
47.300000000000004,0.0
47.31,0.0
47.32,0.0
47.33,0.0
47.34,0.0
47.35,0.0
47.36,0.0
47.37,0.0
47.38,0.0
47.39,0.0
47.4,0.0
47.410000000000004,0.0
47.42,0.0
47.43,0.0
47.44,0.0
47.45,0.0
47.46,0.0
47.47,0.0
47.480000000000004,0.0
47.49,0.0
47.5,0.0
47.51,0.0
47.52,0.0
47.53,0.0
47.54,0.0
47.550000000000004,0.0
47.56,0.0
47.57,0.0
47.58,0.0
47.59,0.0
47.6,0.0
47.61,0.0
47.62,0.0
47.63,0.0
47.64,0.0
47.65,0.0
47.660000000000004,0.0
47.67,0.0
47.68,0.0
47.69,0.0
47.7,0.0
47.71,0.0
47.72,0.0
47.730000000000004,0.0
47.74,0.0
47.75,0.0
47.76,0.0
47.77,0.0
47.78,0.0
47.79,0.0
47.800000000000004,0.0
47.81,0.0
47.82,0.0
47.83,0.0
47.84,0.0
47.85,0.0
47.86,0.0
47.870000000000005,0.0
47.88,0.0
47.89,0.0
47.9,0.0
47.910000000000004,0.0
47.92,0.0
47.93,0.0
47.94,0.0
47.95,0.0
47.96,0.0
47.97,0.0
47.980000000000004,0.0
47.99,0.0
48.0,0.0
48.01,0.0
48.02,0.0
48.03,0.0
48.04,0.0
48.050000000000004,0.0
48.06,0.0
48.07,0.0
48.08,0.0
48.09,0.0
48.1,0.0
48.11,0.0
48.120000000000005,0.0
48.13,0.0
48.14,0.0
48.15,0.0
48.160000000000004,0.0
48.17,0.0
48.18,0.0
48.19,0.0
48.2,0.0
48.21,0.0
48.22,0.0
48.230000000000004,0.0
48.24,0.0
48.25,0.0
48.26,0.0
48.27,0.0
48.28,0.0
48.29,0.0
48.300000000000004,0.0
48.31,0.0
48.32,0.0
48.33,0.0
48.34,0.0
48.35,0.0
48.36,0.0
48.370000000000005,0.0
48.38,0.0
48.39,0.0
48.4,0.0
48.410000000000004,0.0
48.42,0.0
48.43,0.0
48.44,0.0
48.45,0.0
48.46,0.0
48.47,0.0
48.480000000000004,0.0
48.49,0.0
48.5,0.0
48.51,0.0
48.52,0.0
48.53,0.0
48.54,0.0
48.550000000000004,0.0
48.56,0.0
48.57,0.0
48.58,0.0
48.59,0.0
48.6,0.0
48.61,0.0
48.620000000000005,0.0
48.63,0.0
48.64,0.0
48.65,0.0
48.660000000000004,0.0
48.67,0.0
48.68,0.0
48.69,0.0
48.7,0.0
48.71,0.0
48.72,0.0
48.730000000000004,0.0
48.74,0.0
48.75,0.0
48.76,0.0
48.77,0.0
48.78,0.0
48.79,0.0
48.800000000000004,0.0
48.81,0.0
48.82,0.0
48.83,0.0
48.84,0.0
48.85,0.0
48.86,0.0
48.870000000000005,0.0
48.88,0.0
48.89,0.0
48.9,0.0
48.910000000000004,0.0
48.92,0.0
48.93,0.0
48.94,0.0
48.95,0.0
48.96,0.0
48.97,0.0
48.980000000000004,0.0
48.99,0.0
49.0,0.0
49.01,0.0
49.02,0.0
49.03,0.0
49.04,0.0
49.050000000000004,0.0
49.06,0.0
49.07,0.0
49.08,0.0
49.09,0.0
49.1,0.0
49.11,0.0
49.120000000000005,0.0
49.13,0.0
49.14,0.0
49.15,0.0
49.160000000000004,0.0
49.17,0.0
49.18,0.0
49.19,0.0
49.2,0.0
49.21,0.0
49.22,0.0
49.230000000000004,0.0
49.24,0.0
49.25,0.0
49.26,0.0
49.27,0.0
49.28,0.0
49.29,0.0
49.300000000000004,0.0
49.31,0.0
49.32,0.0
49.33,0.0
49.34,0.0
49.35,0.0
49.36,0.0
49.370000000000005,0.0
49.38,0.0
49.39,0.0
49.4,0.0
49.410000000000004,0.0
49.42,0.0
49.43,0.0
49.44,0.0
49.45,0.0
49.46,0.0
49.47,0.0
49.480000000000004,0.0
49.49,0.0
49.5,0.0
49.51,0.0
49.52,0.0
49.53,0.0
49.54,0.0
49.550000000000004,0.0
49.56,0.0
49.57,0.0
49.58,0.0
49.59,0.0
49.6,0.0
49.61,0.0
49.620000000000005,0.0
49.63,0.0
49.64,0.0
49.65,0.0
49.660000000000004,0.0
49.67,0.0
49.68,0.0
49.69,0.0
49.7,0.0
49.71,0.0
49.72,0.0
49.730000000000004,0.0
49.74,0.0
49.75,0.0
49.76,0.0
49.77,0.0
49.78,0.0
49.79,0.0
49.800000000000004,0.0
49.81,0.0
49.82,0.0
49.83,0.0
49.84,0.0
49.85,0.0
49.86,0.0
49.870000000000005,0.0
49.88,0.0
49.89,0.0
49.9,0.0
49.910000000000004,0.0
49.92,0.0
49.93,0.0
49.94,0.0
49.95,0.0
49.96,0.0
49.97,0.0
49.980000000000004,0.0
49.99,0.0
50.0,0.0
50.01,0.0
50.02,0.0
50.03,0.0
50.04,0.0
50.050000000000004,0.0
50.06,0.0
50.07,0.0
50.08,0.0
50.09,0.0
50.1,0.0
50.11,0.0
50.120000000000005,0.0
50.13,0.0
50.14,0.0
50.15,0.0
50.160000000000004,0.0
50.17,0.0
50.18,0.0
50.19,0.0
50.2,0.0
50.21,0.0
50.22,0.0
50.230000000000004,0.0
50.24,0.0
50.25,0.0
50.26,0.0
50.27,0.0
50.28,0.0
50.29,0.0
50.300000000000004,0.0
50.31,0.0
50.32,0.0
50.33,0.0
50.34,0.0
50.35,0.0
50.36,0.0
50.370000000000005,0.0
50.38,0.0
50.39,0.0
50.4,0.0
50.410000000000004,0.0
50.42,0.0
50.43,0.0
50.44,0.0
50.45,0.0
50.46,0.0
50.47,0.0
50.480000000000004,0.0
50.49,0.0
50.5,0.0
50.51,0.0
50.52,0.0
50.53,0.0
50.54,0.0
50.550000000000004,0.0
50.56,0.0
50.57,0.0
50.58,0.0
50.59,0.0
50.6,0.0
50.61,0.0
50.620000000000005,0.0
50.63,0.0
50.64,0.0
50.65,0.0
50.660000000000004,0.0
50.67,0.0
50.68,0.0
50.69,0.0
50.7,0.0
50.71,0.0
50.72,0.0
50.730000000000004,0.0
50.74,0.0
50.75,0.0
50.76,0.0
50.77,0.0
50.78,0.0
50.79,0.0
50.800000000000004,0.0
50.81,0.0
50.82,0.0
50.83,0.0
50.84,0.0
50.85,0.0
50.86,0.0
50.870000000000005,0.0
50.88,0.0
50.89,0.0
50.9,0.0
50.910000000000004,0.0
50.92,0.0
50.93,0.0
50.94,0.0
50.95,0.0
50.96,0.0
50.97,0.0
50.980000000000004,0.0
50.99,0.0
51.0,0.0
51.01,0.0
51.02,0.0
51.03,0.0
51.04,0.0
51.050000000000004,0.0
51.06,0.0
51.07,0.0
51.08,0.0
51.09,0.0
51.1,0.0
51.11,0.0
51.120000000000005,0.0
51.13,0.0
51.14,0.0
51.15,0.0
51.160000000000004,0.0
51.17,0.0
51.18,0.0
51.19,0.0
51.2,0.0
51.21,0.0
51.22,0.0
51.230000000000004,0.0
51.24,0.0
51.25,0.0
51.26,0.0
51.27,0.0
51.28,0.0
51.29,0.0
51.300000000000004,0.0
51.31,0.0
51.32,0.0
51.33,0.0
51.34,0.0
51.35,0.0
51.36,0.0
51.370000000000005,0.0
51.38,0.0
51.39,0.0
51.4,0.0
51.410000000000004,0.0
51.42,0.0
51.43,0.0
51.44,0.0
51.45,0.0
51.46,0.0
51.47,0.0
51.480000000000004,0.0
51.49,0.0
51.5,0.0
51.51,0.0
51.52,0.0
51.53,0.0
51.54,0.0
51.550000000000004,0.0
51.56,0.0
51.57,0.0
51.58,0.0
51.59,0.0
51.6,0.0
51.61,0.0
51.620000000000005,0.0
51.63,0.0
51.64,0.0
51.65,0.0
51.660000000000004,0.0
51.67,0.0
51.68,0.0
51.69,0.0
51.7,0.0
51.71,0.0
51.72,0.0
51.730000000000004,0.0
51.74,0.0
51.75,0.0
51.76,0.0
51.77,0.0
51.78,0.0
51.79,0.0
51.800000000000004,0.0
51.81,0.0
51.82,0.0
51.83,0.0
51.84,0.0
51.85,0.0
51.86,0.0
51.870000000000005,0.0
51.88,0.0
51.89,0.0
51.9,0.0
51.910000000000004,0.0
51.92,0.0
51.93,0.0
51.94,0.0
51.95,0.0
51.96,0.0
51.97,0.0
51.980000000000004,0.0
51.99,0.0
52.0,0.0
52.01,0.0
52.02,0.0
52.03,0.0
52.04,0.0
52.050000000000004,0.0
52.06,0.0
52.07,0.0
52.08,0.0
52.09,0.0
52.1,0.0
52.11,0.0
52.120000000000005,0.0
52.13,0.0
52.14,0.0
52.15,0.0
52.160000000000004,0.0
52.17,0.0
52.18,0.0
52.19,0.0
52.2,0.0
52.21,0.0
52.22,0.0
52.230000000000004,0.0
52.24,0.0
52.25,0.0
52.26,0.0
52.27,0.0
52.28,0.0
52.29,0.0
52.300000000000004,0.0
52.31,0.0
52.32,0.0
52.33,0.0
52.34,0.0
52.35,0.0
52.36,0.0
52.370000000000005,0.0
52.38,0.0
52.39,0.0
52.4,0.0
52.410000000000004,0.0
52.42,0.0
52.43,0.0
52.44,0.0
52.45,0.0
52.46,0.0
52.47,0.0
52.480000000000004,0.0
52.49,0.0
52.5,0.0
52.51,0.0
52.52,0.0
52.53,0.0
52.54,0.0
52.550000000000004,0.0
52.56,0.0
52.57,0.0
52.58,0.0
52.59,0.0
52.6,0.0
52.61,0.0
52.620000000000005,0.0
52.63,0.0
52.64,0.0
52.65,0.0
52.660000000000004,0.0
52.67,0.0
52.68,0.0
52.69,0.0
52.7,0.0
52.71,0.0
52.72,0.0
52.730000000000004,0.0
52.74,0.0
52.75,0.0
52.76,0.0
52.77,0.0
52.78,0.0
52.79,0.0
52.800000000000004,0.0
52.81,0.0
52.82,0.0
52.83,0.0
52.84,0.0
52.85,0.0
52.86,0.0
52.870000000000005,0.0
52.88,0.0
52.89,0.0
52.9,0.0
52.910000000000004,0.0
52.92,0.0
52.93,0.0
52.94,0.0
52.95,0.0
52.96,0.0
52.97,0.0
52.980000000000004,0.0
52.99,0.0
53.0,0.0
53.01,0.0
53.02,0.0
53.03,0.0
53.04,0.0
53.050000000000004,0.0
53.06,0.0
53.07,0.0
53.08,0.0
53.09,0.0
53.1,0.0
53.11,0.0
53.120000000000005,0.0
53.13,0.0
53.14,0.0
53.15,0.0
53.160000000000004,0.0
53.17,0.0
53.18,0.0
53.19,0.0
53.2,0.0
53.21,0.0
53.22,-0.0009540689965121552
53.230000000000004,-0.005725523400930342
53.24,-0.01303588390790889
53.25,-0.011576631428872941
53.26,0.002435195475834218
53.27,0.010188378553436349
53.28,0.007041948555573926
53.29,0.02014575804005252
53.300000000000004,0.030913993346908957
53.31,-0.013093872529013596
53.32,-0.03368832045563651
53.33,0.06315112486584973
53.34,0.09774675590134468
53.35,-0.05252061384065823
53.36,-0.09005809626340881
53.370000000000005,0.07093041932362489
53.38,0.08039904632994521
53.39,0.04693434605599921
53.4,0.27635173602901975
53.410000000000004,0.24402391627407882
53.42,-0.30083962368648237
53.43,-0.3146521451633378
53.44,0.34181026070502385
53.45,0.24010331751184932
53.46,-0.4316584671168039
53.47,-0.249800504361723
53.480000000000004,0.19610067889914326
53.49,0.04393156153403698
53.5,-0.014431003540755544
53.51,0.08472373084674009
53.52,-0.028710140271179366
53.53,-0.005185588739678538
53.54,0.08804295144591681
53.550000000000004,-0.036748136012466896
53.56,-0.14682568136578056
53.57,-0.06221925679891074
53.58,0.17207594498887208
53.59,0.25072454182706316
53.6,-0.19013598360220005
53.61,-0.40089818001464733
53.620000000000005,0.2603337132800163
53.63,0.40699038346233557
53.64,-0.2636860243990032
53.65,-0.22256539321002025
53.660000000000004,0.06424885255972738
53.67,-0.08793899363269496
53.68,0.09312961062305508
53.69,0.13751986010490969
53.7,-0.20136425562647903
53.71,0.028414805871165117
53.72,0.2812810836917696
53.730000000000004,-0.0652420547955958
53.74,-0.11394334289300649
53.75,0.10636730429755685
53.76,-0.05794425804458568
53.77,-0.12077209901276785
53.78,0.0844083270631645
53.79,-0.024461644846918578
53.800000000000004,-0.2457241906251206
53.81,-0.1486015375756111
53.82,0.013458574304704464
53.83,0.04570476121350497
53.84,-0.08777434914566332
53.85,-0.21856271156835347
53.86,0.05063152404034008
53.870000000000005,0.2931150566004666
53.88,0.04719408415463882
53.89,-0.11179684235982268
53.9,0.00505308603517889
53.910000000000004,0.04857517852338089
53.92,0.10775168214045808
53.93,0.1649856991736244
53.94,0.03808334650199048
53.95,-0.12905999135845134
53.96,-0.09441564121847665
53.97,0.03332628351064204
53.980000000000004,-0.04084118269088843
53.99,-0.16313713207598968
54.0,-0.11822802097187207
54.01,0.011843754155835875
54.02,0.08997752033485085
54.03,0.04888433934118502
54.04,0.09481219012722478
54.050000000000004,0.19059225363395146
54.06,0.08853842438188476
54.07,-0.011353001186210571
54.08,0.038096307813763525
54.09,0.03455253346568579
54.1,-0.05133371086739952
54.11,-0.016561102912331566
54.120000000000005,0.07022603998805421
54.13,-0.028163825076092674
54.14,-0.15010481675370763
54.15,-0.07837503208935978
54.160000000000004,0.029073497213268216
54.17,0.02700094500562901
54.18,-0.019677387963353637
54.19,-0.0072606834839551715
54.2,0.08579077977986398
54.21,0.1505592895754836
54.22,0.11441515930366279
54.230000000000004,0.0563713337672094
54.24,0.011619639339114734
54.25,-0.03334061479067884
54.26,-0.008351879154582985
54.27,-0.005500403537254491
54.28,-0.1323616262160488
54.29,-0.14206032519406367
54.300000000000004,0.032935139962651794
54.31,0.05906577256867962
54.32,-0.03956881602165247
54.33,0.02304917301702531
54.34,0.0443944613235821
54.35,-0.1301957703289542
54.36,-0.15718585710827512
54.370000000000005,-0.02499101216701934
54.38,-0.03735946263996129
54.39,-0.10919456108954302
54.4,-0.0575002711164768
54.410000000000004,-0.004816060497097298
54.42,-0.03452518303358966
54.43,-0.011880245949248767
54.44,0.05675955754239437
54.45,0.02657388605446772
54.46,-0.06542357311242739
54.47,-0.08906605375186069
54.480000000000004,-0.021914958251184086
54.49,0.035407461929540064
54.5,-0.019983311023752625
54.51,-0.057622406489782195
54.52,0.05929019419193538
54.53,0.06743311869651297
54.54,-0.10973415385902231
54.550000000000004,-0.09773042793872624
54.56,0.007346100958482063
54.57,-0.021846267455732305
54.58,0.0584331669587561
54.59,0.1181002304134256
54.6,0.01162051511109307
54.61,0.09089660840212622
54.620000000000005,0.21245894288725992
54.63,0.1601852402898849
54.64,0.3151004316879084
54.65,0.37148140095998033
54.660000000000004,-0.1912936921497652
54.67,-0.3580208461087612
54.68,0.2997654108087995
54.69,0.23714528713278774
54.7,-0.4861248742130295
54.71,-0.3080054097105189
54.72,0.15060341546559333
54.730000000000004,-0.010530370741800969
54.74,-0.010803407112808564
54.75,0.10810537199361814
54.76,-0.03549256891381119
54.77,0.10474409994040788
54.78,0.27674825031508615
54.79,0.03400464318354924
54.800000000000004,-0.09618561065887447
54.81,0.03666715375898322
54.82,0.20312542264911848
54.83,0.2962356139522323
54.84,-0.10463103275214246
54.85,-0.45571157789410827
54.86,0.11406840811657266
54.870000000000005,0.33326458970905565
54.88,-0.2881265044860132
54.89,-0.2721394419692804
54.9,-0.07266326759596728
54.910000000000004,-0.252510276026799
54.92,0.07027990349047136
54.93,0.15325089318223886
54.94,-0.3090569957723638
54.95,-0.06372622984475022
54.96,0.2462342825231222
54.97,-0.10621148666173061
54.980000000000004,-0.05754264013431398
54.99,0.1596962519774142
55.0,-0.19417166132024075
55.01,-0.19917135417926107
55.02,0.23219333774390413
55.03,0.025342665447911503
55.04,-0.38988977151240295
55.050000000000004,-0.23737408317052824
