Freq,Mag
11.640625,0.004765768021420897
11.6796875,0.004783567565322172
11.71875,0.005118535958525157
11.7578125,0.005280833845043456
11.796875,0.0049898240789441935
11.8359375,0.004743284524606076
11.875,0.004766508000849765
11.9140625,0.005134632399157853
11.953125,0.005352047770470997
11.9921875,0.005359476651216026
12.03125,0.005860386712688653
12.0703125,0.006769875167930778
12.109375,0.007547657117646718
12.1484375,0.00770085953345268
12.1875,0.007335577845165633
12.2265625,0.007114339461927686
12.265625,0.007253812418476046
12.3046875,0.007615295665321374
12.34375,0.0077324741075342224
12.3828125,0.0074944542335411354
12.421875,0.007381392709823134
12.4609375,0.007463155152296205
12.5,0.007607647353020735
12.5390625,0.007513071817487328
12.578125,0.007117157128358154
12.6171875,0.00690301588830443
12.65625,0.007050761266341139
12.6953125,0.007402246200392791
12.734375,0.007507279076808512
12.7734375,0.00722981288498061
12.8125,0.007060136215535496
12.8515625,0.00713756355723435
12.890625,0.007335258913801252
12.9296875,0.007314201001626776
12.96875,0.006949994709625026
13.0078125,0.006718948422010433
13.046875,0.006808352106924188
13.0859375,0.0071071879400037615
13.125,0.007220792418330608
13.1640625,0.006981913642259306
13.203125,0.006869979742769243
13.2421875,0.0070695202259656725
13.28125,0.0074332361127405515
13.3203125,0.00756814246788004
13.359375,0.007321112004928196
13.3984375,0.007174070699873555
13.4375,0.0073079797501093445
13.4765625,0.007607521089175615
13.515625,0.007732607565725147
13.5546875,0.0075475838837932175
13.59375,0.007539460796943079
13.6328125,0.00787227677611251
13.671875,0.008368032064033826
13.7109375,0.008644448562937536
13.75,0.008598087588495205
13.7890625,0.008789519445689052
13.828125,0.009426744982681243
13.8671875,0.010332752559710069
13.90625,0.011134256416373767
13.9453125,0.011748452359512707
13.984375,0.0126522725158958
14.0234375,0.013811452770478563
14.0625,0.014951857717077832
14.1015625,0.015802729830502134
14.140625,0.016393951640390637
14.1796875,0.017258677057809722
14.21875,0.01843284608518942
14.2578125,0.019786244796190157
14.296875,0.0211747637111833
14.3359375,0.022719464340189295
14.375,0.024654458862240873
14.4140625,0.026547586525524653
14.453125,0.02809849243746796
14.4921875,0.02907144019511439
14.53125,0.029298863925578393
14.5703125,0.02863069523042715
14.609375,0.02687762304523189
14.6484375,0.024368611594359928
14.6875,0.021788748066732404
14.7265625,0.019689694290299313
14.765625,0.018133581896091707
14.8046875,0.01658998851003175
14.84375,0.014870536179500984
14.8828125,0.013323191171501794
14.921875,0.012300775915770171
14.9609375,0.011765906293833067
15.0,0.01114677684881458
15.0390625,0.010232925772932411
15.078125,0.009380968801660658
15.1171875,0.008922222899063206
15.15625,0.008829184608742543
15.1953125,0.008601770815120197
15.234375,0.008079632082573356
15.2734375,0.007609248998949586
15.3125,0.00744187508015458
15.3515625,0.007545592623469816
15.390625,0.007511697126430986
15.4296875,0.00723985511469661
15.46875,0.0070347420524788234
15.5078125,0.007046502820877919
15.546875,0.007255925840598347
15.5859375,0.007350095234114976
15.625,0.007275016883209901
15.6640625,0.007275388263666568
15.703125,0.007426670113148575
15.7421875,0.007749096784441874
15.78125,0.00803026213982762
15.8203125,0.008267471893825883
15.859375,0.008653914128349007
15.8984375,0.009207005536384972
15.9375,0.009965310263689506
15.9765625,0.010732996226426036
16.015625,0.011418964493325766
16.0546875,0.012112353106780641
16.09375,0.012827305157769068
16.1328125,0.013591647395772243
16.171875,0.014062254179727934
16.2109375,0.013962814535535554
16.25,0.013427975540315986
16.2890625,0.01276504842287712
16.328125,0.01222482980839147
16.3671875,0.011467839834359825
16.40625,0.010297223024830831
16.4453125,0.009032165710563525
16.484375,0.008136850496983875
16.5234375,0.007768761826366169
16.5625,0.00740006840300862
16.6015625,0.006711535847867145
16.640625,0.006008382408425781
16.6796875,0.005735281512670782
16.71875,0.00595616627649213
16.7578125,0.006142652855592871
16.796875,0.006029055636824572
16.8359375,0.005872821054621438
16.875,0.005955392057956913
16.9140625,0.006300883277258075
16.953125,0.0064493388868328855
16.9921875,0.006141490621618826
17.03125,0.005632669943058527
17.0703125,0.005320656623806654
17.109375,0.005351912155179876
17.1484375,0.0052853342723521105
17.1875,0.004819831242669252
17.2265625,0.004202288882576159
17.265625,0.0038589129923771747
17.3046875,0.003908374788955893
17.34375,0.0038814548012966786
17.3828125,0.003484386828891678
17.421875,0.003005971813822216
17.4609375,0.002838208162713251
17.5,0.002987463606426852
17.5390625,0.0030497815015424136
17.578125,0.0029102746644807647
17.6171875,0.0029052478605765615
17.65625,0.003081559705870447
17.6953125,0.0034100734179891004
17.734375,0.0036921213299204005
17.7734375,0.0038657577871436546
17.8125,0.004028922930600119
17.8515625,0.004177105223334326
17.890625,0.004392888304659998
17.9296875,0.004513993849384846
17.96875,0.004477171732011704
18.0078125,0.004434346085735565
18.046875,0.00444535931888698
18.0859375,0.00458834171156416
18.125,0.004697392012068453
18.1640625,0.004723567979857818
18.203125,0.004795838417448238
18.2421875,0.004928609094421206
18.28125,0.005186265762344798
18.3203125,0.005401059963278611
18.359375,0.005489484511889039
18.3984375,0.005538326915809643
18.4375,0.00557971146115512
18.4765625,0.005693028606547363
18.515625,0.005703079394281972
18.5546875,0.005540803587869765
18.59375,0.005364924258642691
18.6328125,0.005261576052247132
18.671875,0.005298009757926063
18.7109375,0.005294338297680919
18.75,0.005200095929906202
18.7890625,0.005159972410639061
18.828125,0.005199312198969581
18.8671875,0.005372012821900543
18.90625,0.005544984546171924
18.9453125,0.005690558174651599
18.984375,0.005892188633568091
19.0234375,0.006130105696869554
19.0625,0.006491660982429729
19.1015625,0.006893317869740812
19.140625,0.007301016245131524
19.1796875,0.007752481176598973
19.21875,0.008228946826109801
19.2578125,0.008839330474810678
19.296875,0.009497938128124998
19.3359375,0.010135263039384288
19.375,0.010770482864882386
19.4140625,0.01139219595051227
19.453125,0.012073207271075694
19.4921875,0.012651448601624385
19.53125,0.013006039799098035
19.5703125,0.013208001284851612
19.609375,0.013344791134556583
19.6484375,0.013521577656099631
19.6875,0.01355385123394957
19.7265625,0.013324005424326013
19.765625,0.012987172860029927
19.8046875,0.012721716445029282
19.84375,0.012636338944498842
19.8828125,0.012489619678055796
19.921875,0.012128759863623148
19.9609375,0.011732450693437878
20.0,0.011509972399747383
20.0390625,0.011551514692336656
20.078125,0.011571700196647512
20.1171875,0.011389856795730006
20.15625,0.011181922566364109
20.1953125,0.011159794364417417
20.234375,0.01140665293213303
20.2734375,0.01162880403721828
20.3125,0.011640788283995226
20.3515625,0.011618479569902803
20.390625,0.011780675503852856
20.4296875,0.01221738470628614
20.46875,0.012633301738479374
20.5078125,0.012830463835640562
20.546875,0.012972727258290758
20.5859375,0.013283432262452257
20.625,0.013856326741347449
20.6640625,0.014372035180699697
20.703125,0.014582890245251775
20.7421875,0.014621321190069625
20.78125,0.014737816839850598
20.8203125,0.0150737158664235
20.859375,0.015325888120693581
20.8984375,0.015238878498869637
20.9375,0.014972224352936991
20.9765625,0.014850962472421084
21.015625,0.015065634110567674
21.0546875,0.015284909734415056
21.09375,0.015163874918212847
21.1328125,0.01478301585098694
21.171875,0.014452761411527983
21.2109375,0.014400669295189636
21.25,0.014321943839811519
21.2890625,0.013858873545744946
21.328125,0.013097521946400997
21.3671875,0.01241660124926393
21.40625,0.01212753073724079
21.4453125,0.011943766561588654
21.484375,0.011462720348863866
21.5234375,0.010732994354973867
21.5625,0.010136461913126603
21.6015625,0.009997805854441062
21.640625,0.01002338093407061
21.6796875,0.009805844536869173
21.71875,0.009414676853379687
21.7578125,0.009248618519373631
21.796875,0.009606027867166685
21.8359375,0.010161923360217078
21.875,0.010511606049565789
21.9140625,0.010717845934630293
21.953125,0.01111980033430948
21.9921875,0.011955894087837376
22.03125,0.012895655519543536
22.0703125,0.013536420233498733
22.109375,0.013915060252526337
22.1484375,0.014363384559086775
22.1875,0.015171245233975308
22.2265625,0.016063579303244178
22.265625,0.016634328920736765
22.3046875,0.016883160361561643
22.34375,0.017140188833783574
22.3828125,0.017746226024254883
22.421875,0.018466224998907425
22.4609375,0.018863471505811226
22.5,0.01887054173531022
22.5390625,0.018796428241136875
22.578125,0.01904092498734964
22.6171875,0.019442425372656842
22.65625,0.019558362138033417
22.6953125,0.019248100647948706
22.734375,0.01876800977020428
22.7734375,0.018552568510749923
22.8125,0.018526324206392504
22.8515625,0.01828134238836547
22.890625,0.01763835398569965
22.9296875,0.01681396325621952
22.96875,0.016277427144802858
23.0078125,0.016045090199049036
23.046875,0.015757901117306586
23.0859375,0.015199994927781643
23.125,0.01452056218623155
23.1640625,0.01416000132973061
23.203125,0.014152806484341699
23.2421875,0.014146054792908248
23.28125,0.013879443975537234
23.3203125,0.01343201246471975
23.359375,0.013203222501427535
23.3984375,0.01325370122598184
23.4375,0.013288370852419648
23.4765625,0.013069026952423787
23.515625,0.012650707811280032
23.5546875,0.012414395663156047
23.59375,0.012454282710352592
23.6328125,0.012530933687980653
23.671875,0.012417120748974778
23.7109375,0.012122757875649513
23.75,0.01197510954720053
23.7890625,0.012057609142881679
23.828125,0.012161010824215866
23.8671875,0.012074244512229475
23.90625,0.011776260027353493
23.9453125,0.011548101287671997
23.984375,0.011473944575770842
24.0234375,0.01140628989700687
24.0625,0.011190380756320808
24.1015625,0.010801737859996476
24.140625,0.010488067896444995
24.1796875,0.010335101231655288
24.21875,0.010243796719179684
24.2578125,0.01009661155957367
24.296875,0.009856014901626266
24.3359375,0.009736064722773849
24.375,0.009808712815608873
24.4140625,0.009978783069086478
24.453125,0.01012336353489397
24.4921875,0.010181222802294538
24.53125,0.010333584396715499
24.5703125,0.010626718836778478
24.609375,0.010963653820523573
24.6484375,0.011246075405827212
24.6875,0.011432649312340084
24.7265625,0.01170008243519403
24.765625,0.012089372479770492
24.8046875,0.012522403079940172
24.84375,0.012933490107279264
24.8828125,0.01328403011380518
24.921875,0.013708017481137535
24.9609375,0.014192659655672762
25.0,0.014639877134660107
25.0390625,0.015009292995413584
25.078125,0.015282612317740469
25.1171875,0.015569039889527181
25.15625,0.015820527445839862
25.1953125,0.015954480187685603
25.234375,0.01600713560706114
25.2734375,0.016026789327770387
25.3125,0.01612156363654831
25.3515625,0.016206819451474987
25.390625,0.016189022109334355
25.4296875,0.016139575049060755
25.46875,0.01613840693110167
25.5078125,0.016269414213326998
25.546875,0.016382995668989077
25.5859375,0.016331376652000622
25.625,0.016184563046748396
25.6640625,0.016055578218415686
25.703125,0.0160367320708385
25.7421875,0.015944809892488445
25.78125,0.015599646262164401
25.8203125,0.015098092054487347
25.859375,0.014631000356822655
25.8984375,0.014343696298359932
25.9375,0.014041833328986408
25.9765625,0.013509314361217616
26.015625,0.012842787267002867
26.0546875,0.012273312226576304
26.09375,0.011969235882926779
26.1328125,0.011709513514317198
26.171875,0.011232198998877748
26.2109375,0.010616075882486736
26.25,0.010112462448056712
26.2890625,0.00990885848073459
26.328125,0.009774770067783472
26.3671875,0.009425888346789417
26.40625,0.008933938971801293
26.4453125,0.00856400004702838
26.484375,0.00851365663018319
26.5234375,0.00854787069194425
26.5625,0.008374296943564799
26.6015625,0.008062243719534559
26.640625,0.007876340438171675
26.6796875,0.008008579678546783
26.71875,0.008219591129212158
26.7578125,0.00821384537520009
26.796875,0.00805247408057819
26.8359375,0.007989988546259149
26.875,0.008216773557976556
26.9140625,0.008498127340015258
26.953125,0.008533143880966612
26.9921875,0.00837030610239272
27.03125,0.008266388690507751
27.0703125,0.008434238254776173
27.109375,0.00865521296024972
27.1484375,0.008621691567943164
27.1875,0.008373151376061028
27.2265625,0.00818136464443579
27.265625,0.00828911117403247
27.3046875,0.008489291131999758
27.34375,0.008459736925435396
27.3828125,0.008222445132642819
27.421875,0.008048170224151984
27.4609375,0.008189409793571602
27.5,0.008439652565124352
27.5390625,0.008460383478079838
27.578125,0.008254230377331036
27.6171875,0.008088957125247794
27.65625,0.008233515344542194
27.6953125,0.008495291010962146
27.734375,0.008528316493246426
27.7734375,0.008318346799069206
27.8125,0.008131054892060464
27.8515625,0.008254055686032682
27.890625,0.00850980857909161
27.9296875,0.008542229016054077
27.96875,0.008314596604568052
28.0078125,0.008085447706734498
28.046875,0.00816103796238084
28.0859375,0.008383388543074905
28.125,0.008389624497665225
28.1640625,0.00812083435034071
28.203125,0.00782810883642684
28.2421875,0.007838259264482903
28.28125,0.008016582662789084
28.3203125,0.00799623909177646
28.359375,0.0076970414775387515
28.3984375,0.0073606454597515344
28.4375,0.00732975932112998
28.4765625,0.007489438913873658
28.515625,0.007469249070551025
28.5546875,0.007169530819853717
28.59375,0.006820453928698682
28.6328125,0.006773981284107692
28.671875,0.006930443929993385
28.7109375,0.0069177472896911115
28.75,0.006621170785193156
28.7890625,0.006260351245619716
28.828125,0.006193251876493182
28.8671875,0.006333131892039065
28.90625,0.0063085187123552615
28.9453125,0.005995293831566037
28.984375,0.00560794927190708
29.0234375,0.005511901433709785
29.0625,0.0056303237623955196
29.1015625,0.0055925852723470604
29.140625,0.0052762404816068635
29.1796875,0.004907399587603211
29.21875,0.004862534269069139
29.2578125,0.005058039864807325
29.296875,0.0051187503913975065
29.3359375,0.004946683652377329
29.375,0.004797425996192801
29.4140625,0.0050253354063673735
29.453125,0.005491353394324413
29.4921875,0.005812971547378345
29.53125,0.00592126223408857
29.5703125,0.006066427467979462
29.609375,0.006550948485074373
29.6484375,0.007214697827503322
29.6875,0.007698127885890178
29.7265625,0.007950603041545061
29.765625,0.00821925025808727
29.8046875,0.008806487293670501
29.84375,0.009571233804588363
29.8828125,0.01016541596895392
29.921875,0.010530564658553952
29.9609375,0.010901521901958046
30.0,0.011583405055959102
30.0390625,0.01244795272069876
30.078125,0.01314080599287143
30.1171875,0.013576536627432018
30.15625,0.013971114159555379
30.1953125,0.014643726976306292
30.234375,0.015497705217294483
30.2734375,0.016185836051978392
30.3125,0.016602198556793395
30.3515625,0.0169502360191936
30.390625,0.017571044342314986
30.4296875,0.01840563599923696
30.46875,0.019115824040060618
30.5078125,0.019569945983175765
30.546875,0.019946202118909344
30.5859375,0.020592051179324347
30.625,0.021476746758327607
30.6640625,0.022269486915781293
30.703125,0.022808884251906532
30.7421875,0.023235479392614247
30.78125,0.02388927035311373
30.8203125,0.024764865197039233
30.859375,0.025547441413067216
30.8984375,0.02605327520678168
30.9375,0.02638518033186942
30.9765625,0.026876267756111412
31.015625,0.027558988017919245
31.0546875,0.02815830924519332
31.09375,0.028490360783500045
31.1328125,0.028631272353926946
31.171875,0.028908843325649185
31.2109375,0.029393425956427223
31.25,0.0298534401575003
31.2890625,0.03010658084015479
31.328125,0.03019139505422604
31.3671875,0.03040400255206809
31.40625,0.030821968543106454
31.4453125,0.03123872902454907
31.484375,0.03146918427142598
31.5234375,0.031510549482911716
31.5625,0.03161695083716472
31.6015625,0.03186637485212958
31.640625,0.03208850609851708
31.6796875,0.03212148246048942
31.71875,0.03194378576668859
31.7578125,0.031776339596140665
31.796875,0.03169915457918032
31.8359375,0.03158590814616221
31.875,0.031314039434008525
31.9140625,0.03085541123051965
31.953125,0.030394860160556043
31.9921875,0.029999113773528107
32.03125,0.029572426816295537
32.0703125,0.029030474350870656
32.109375,0.028343368945146257
32.1484375,0.02765688374515284
32.1875,0.027010141337088893
32.2265625,0.026324208420205702
32.265625,0.02555387103109099
32.3046875,0.024680635886844902
32.34375,0.023821957036112874
32.3828125,0.022989182856267297
32.421875,0.022115119619092773
32.4609375,0.021196014815050915
32.5,0.020236441092269925
32.5390625,0.019336891891425477
32.578125,0.018482591304401018
32.6171875,0.01760858434893709
32.65625,0.01673948587514782
32.6953125,0.015894933100863484
32.734375,0.01515764747184127
32.7734375,0.014486473905682066
32.8125,0.013809735564267728
32.8515625,0.013163614493772078
32.890625,0.012571402061323012
32.9296875,0.012102575137337035
32.96875,0.01170281801189032
33.0078125,0.01129851798074058
33.046875,0.010928659735397743
33.0859375,0.010612332579297676
33.125,0.010411445801204566
33.1640625,0.010268723333840867
33.203125,0.010108069188861379
33.2421875,0.009961810103081668
33.28125,0.009842169473340292
33.3203125,0.009809355728013452
33.359375,0.009805625502042625
33.3984375,0.00975072691985718
33.4375,0.009675969286091709
33.4765625,0.009600403374823149
33.515625,0.009589542494891053
33.5546875,0.009582455835866852
33.59375,0.009494928352566238
33.6328125,0.00936769584666266
33.671875,0.009236992363588008
33.7109375,0.009172832184980986
33.75,0.009104162514877561
33.7890625,0.008939498626745515
33.828125,0.008731107519457527
33.8671875,0.008533956029020108
33.90625,0.008419972406825784
33.9453125,0.008303964690631088
33.984375,0.00808408095028335
34.0234375,0.007821742838723507
34.0625,0.007588641620081495
34.1015625,0.007457632970890457
34.140625,0.0073296193567141486
34.1796875,0.007091589866476752
34.21875,0.006810832272251807
34.2578125,0.006572380002388951
34.296875,0.006449910422936213
34.3359375,0.006333389497659563
34.375,0.006100488834243539
34.4140625,0.005822430632256832
34.453125,0.005594351543257882
34.4921875,0.00549075694871466
34.53125,0.005394790421534841
34.5703125,0.005178630790412758
34.609375,0.00491678867315432
34.6484375,0.004710179131098764
34.6875,0.0046322642975958365
34.7265625,0.004563465592144547
34.765625,0.004375804242726828
34.8046875,0.004146804942938649
34.84375,0.003976284082355384
34.8828125,0.00393300237480876
34.921875,0.003900098102436358
34.9609375,0.003756923528484289
35.0,0.003583143418500235
35.0390625,0.0034673878272584125
35.078125,0.0034702652847798062
35.1171875,0.003485049007925109
35.15625,0.0034047864763164055
35.1953125,0.0033053467821743425
35.234375,0.0032533436059429856
35.2734375,0.003302842985341509
35.3125,0.0033627438030902805
35.3515625,0.003337347289010401
35.390625,0.0032909766347959278
35.4296875,0.003271397415174817
35.46875,0.0033344149177129494
35.5078125,0.0034019969524006636
35.546875,0.0033829611408173954
35.5859375,0.0033347587630034826
35.625,0.0033009926784064295
35.6640625,0.0033423904871652714
35.703125,0.003387769428293557
35.7421875,0.0033497275099692906
35.78125,0.003286804728918698
35.8203125,0.0032420157302542863
35.859375,0.0032766734176476525
35.8984375,0.0033246977925937985
35.9375,0.0033042342699374653
35.9765625,0.0032709014652658594
36.015625,0.003257354723003604
36.0546875,0.003321972291243077
36.09375,0.003404573791396351
36.1328125,0.0034250121591035887
36.171875,0.003429104126131722
36.2109375,0.0034413485240833604
36.25,0.0035225749558341858
36.2890625,0.003616602807685225
36.328125,0.00364144596293125
36.3671875,0.0036403664374881433
36.40625,0.0036424756443332812
36.4453125,0.003712370716149897
36.484375,0.003791468392091828
36.5234375,0.0037938990059991433
36.5625,0.003766605282917828
36.6015625,0.0037479112855516713
36.640625,0.0038033716757059507
36.6796875,0.003867466670955897
36.71875,0.003848813745432078
36.7578125,0.0037989986865522144
36.796875,0.0037657745287679825
36.8359375,0.003814602916501076
36.875,0.0038718513941175064
36.9140625,0.0038396030335420724
36.953125,0.00377334333702109
36.9921875,0.0037302959401931727
37.03125,0.0037764591016455707
37.0703125,0.003830078493838162
37.109375,0.003785727591409609
37.1484375,0.0037021328140707417
37.1875,0.003646993257074305
37.2265625,0.0036881940912866008
37.265625,0.0037358727970946545
37.3046875,0.0036760746437526776
37.34375,0.0035704294641521347
37.3828125,0.0034984268024627987
37.421875,0.0035310443005985882
37.4609375,0.003570233807727267
37.5,0.003492575243609121
37.5390625,0.0033619709653392366
37.578125,0.0032702305733629416
